customer_city,customer_state,lat,lon
porto acre,AC,-9.58138,-67.5478
esperantina,PI,-5.36593,-48.5378
esperantina,PI,-3.88863,-42.2324
icapui,CE,-4.71206,-37.3531
mandaguacu,PR,-23.3458,-52.0944
barao de cocais,MG,-19.9389,-43.4755
cerro grande,RS,-27.6106,-53.1672
ressaquinha,MG,-21.0642,-43.7598
sud mennucci,SP,-20.6872,-50.9238
alto garcas,MT,-16.9462,-53.5272
simolandia,GO,-14.4644,-46.4847
santa rita,MA,-3.14241,-44.3211
santa rita,MA,-7.11724,-34.9753
tapiramuta,BA,-11.8475,-40.7927
jose da penha,RN,-6.31095,-38.2823
alto parnaiba,MA,-9.10273,-45.9303
machados,PE,-7.68827,-35.5114
riacho de santana,BA,-6.25139,-38.3116
riacho de santana,BA,-13.6059,-42.9397
pedregulho,SP,-20.2535,-47.4775
itambacuri,MG,-18.035,-41.683
taquari,RS,-29.7943,-51.8653
uniao de minas,MG,-19.5299,-50.338
penaforte,CE,-7.82163,-39.0707
itauba,MT,-11.0614,-55.2766
aparecida do rio negro,TO,-9.94139,-47.9638
luzilandia,PI,-3.4683,-42.3718
ilha de itamaraca,PE,-7.74766,-34.8303
getulio vargas,RS,-27.8911,-52.2294
espinosa,MG,-14.9249,-42.809
porteirinha,MG,-15.7404,-43.0281
dores de campos,MG,-21.1139,-44.0207
baturite,CE,-4.32598,-38.8812
rio acima,MG,-20.0876,-43.7878
frei gaspar,MG,-18.0709,-41.4325
santa luzia do norte,AL,-9.6037,-35.8232
tres fronteiras,SP,-20.2344,-50.8905
jumirim,SP,-23.0884,-47.7868
pompeu,MG,-19.2257,-45.0141
mariluz,PR,-24.0089,-53.1432
barracao,RS,-27.6739,-51.4585
barracao,RS,-26.2502,-53.6324
quatro bocas,PA,,
tres forquilhas,RS,-29.5384,-50.0708
wagner,BA,-12.2819,-41.1715
aurilandia,GO,-16.6773,-50.4641
nao-me-toque,RS,-28.4548,-52.8182
frutuoso gomes,RN,-6.15669,-37.8375
matoes do norte,MA,-3.6244,-44.5468
paraipaba,CE,-3.43799,-39.1479
pedro gomes,MS,-18.0996,-54.5507
sao francisco,PB,-20.3623,-50.6952
sao francisco,PB,-6.60773,-38.0968
sao francisco,PB,-10.3442,-36.8869
sao francisco,PB,-15.9514,-44.8593
santa clara d'oeste,SP,-20.09,-50.9491
aparecida d'oeste,SP,-20.4487,-50.8835
angical do piaui,PI,-6.08786,-42.74
reserva,PR,-24.6492,-50.8466
sao pedro do turvo,SP,-22.7453,-49.7428
pindorama do tocantins,TO,-11.1311,-47.5726
eliseu martins,PI,-8.09629,-43.6705
nova canaa paulista,SP,-20.3836,-50.9483
jardim,MS,-7.57599,-39.2826
jardim,MS,-21.4799,-56.1489
sabinopolis,MG,-18.6653,-43.0752
imbe de minas,MG,-19.6017,-41.9695
sete barras,SP,-24.382,-47.9279
sobradinho,RS,-9.45024,-40.8145
sobradinho,RS,-29.4194,-53.0326
rolim de moura,RO,-11.7271,-61.7714
conceicao da feira,BA,-12.5078,-38.9978
maravilha,AL,-9.23045,-37.3524
maravilha,AL,-26.7665,-53.1737
sao vicente,RN,-23.9574,-46.3883
sao vicente,RN,-6.21893,-36.6827
praia grande,SC,-24.0084,-46.4121
praia grande,SC,-29.1918,-49.9525
sao bento,PB,-6.48529,-37.4488
sao bento,PB,-2.69781,-44.8289
itaguacu,ES,-19.8018,-40.8601
potengi,CE,-7.09154,-40.0233
anchieta,SC,-26.5382,-53.3319
anchieta,SC,-20.7955,-40.6425
jussiape,BA,-13.5155,-41.5882
gastao vidigal,SP,-20.7948,-50.1912
rincao,SP,-21.5894,-48.0728
cachoeira dourada,GO,-18.4859,-49.4766
cachoeira dourada,GO,-18.5161,-49.5039
tuparetama,PE,-7.6003,-37.3165
guara,DF,-20.4302,-47.8236
abre campo,MG,-20.2996,-42.4743
bonito,MS,-8.47163,-35.7292
bonito,MS,-11.9668,-41.2647
bonito,MS,-1.36745,-47.3066
bonito,MS,-21.1261,-56.4836
terra roxa,PR,-24.1575,-54.0988
terra roxa,PR,-20.787,-48.3314
california,PR,-23.6566,-51.3574
jose bonifacio,SP,-21.0551,-49.6892
jenipapo de minas,MG,-17.0831,-42.2589
ilhota,SC,-26.9023,-48.8251
serranopolis do iguacu,PR,-25.3799,-54.0518
alto bela vista,SC,-27.4333,-51.9044
santana do acarau,CE,-3.46144,-40.2118
deodapolis,MS,-22.2763,-54.1682
mampituba,RS,-29.2136,-49.9311
poloni,SP,-20.7829,-49.8258
boa esperanca,PR,-24.2467,-52.7876
boa esperanca,PR,-21.0927,-45.5612
boa esperanca,PR,-18.5395,-40.3025
alvarenga,MG,-19.4174,-41.7317
regente feijo,SP,-22.2181,-51.3055
cruzalia,SP,-22.7373,-50.7909
rio negrinho,SC,-26.2591,-49.5177
sao miguel,RN,-6.20283,-38.4947
fronteira,MG,-20.2748,-49.1984
diamante do norte,PR,-22.655,-52.8617
nossa senhora das gracas,PR,-22.9129,-51.7978
arinos,MG,-15.9187,-46.1043
mandaguari,PR,-23.5446,-51.671
ibotirama,BA,-12.1779,-43.2167
nacip raydan,MG,-18.4544,-42.2481
porto trombetas,PA,,
sao francisco de paula,RS,-29.4404,-50.5828
sao francisco de paula,RS,-20.7036,-44.9838
serra azul de minas,MG,-18.3602,-43.1675
lucianopolis,SP,-22.4294,-49.522
sao mateus de minas,MG,,
madre de deus de minas,MG,-21.483,-44.3287
alpinopolis,MG,-20.8631,-46.3878
miranorte,TO,-9.52907,-48.5922
joselandia,MA,-4.98611,-44.6958
limeira do oeste,MG,-19.5512,-50.5815
luiz alves,SC,-26.7151,-48.9322
perdoes,MG,-21.0932,-45.0896
urubici,SC,-28.0157,-49.5925
icarai de minas,MG,-16.214,-44.9034
jacunda,PA,-4.44617,-49.1153
itapemirim,ES,-21.0095,-40.8307
santo antonio dos campos,MG,,
travessao,RJ,,
santo antonio da alegria,SP,-21.0864,-47.1464
piumhi,MG,-20.4762,-45.9589
colinas do tocantins,TO,-8.05764,-48.4757
corinto,MG,-18.369,-44.4542
irece,BA,-11.3033,-41.8535
sao carlos,SC,-22.0174,-47.886
sao carlos,SC,-27.0798,-53.0037
combinado,TO,-12.7917,-46.5388
floreal,SP,-20.6752,-50.1513
urucui,PI,-7.23944,-44.5577
ariranha,SP,-21.1872,-48.7904
corrente,PI,-10.4333,-45.1633
turvo,SC,-25.0437,-51.5282
turvo,SC,-28.9272,-49.6831
gameleira,PE,-8.5798,-35.3846
pontalinda,SP,-20.4396,-50.5258
lagoa dos tres cantos,RS,-28.5676,-52.8618
potim,SP,-22.8343,-45.2552
sao bernardino,SC,-26.4739,-52.9687
durande,MG,-20.2058,-41.7977
piacatu,SP,-21.5921,-50.6003
jardim do serido,RN,-6.58047,-36.7736
itapura,SP,-20.6419,-51.5063
charrua,RS,-27.9493,-52.015
desterro do melo,MG,-21.143,-43.5178
piripiri,PI,-4.27157,-41.7716
cacequi,RS,-29.8883,-54.822
soledade,RS,-7.05829,-36.3668
soledade,RS,-28.8306,-52.5131
piata,BA,-13.1465,-41.7702
irani,SC,-27.0287,-51.9012
morpara,BA,-11.5569,-43.2766
cabrobo,PE,-8.50548,-39.3094
santa margarida,PR,-20.3839,-42.2519
serra de sao bento,RN,-6.41762,-35.7033
cambira,PR,-23.589,-51.5792
inconfidentes,MG,-22.3136,-46.3264
felixlandia,MG,-18.7507,-44.9004
monte formoso,MG,-16.8691,-41.2473
clementina,SP,-21.5604,-50.4525
ribeirao do sul,SP,-22.789,-49.933
confresa,MT,-10.6437,-51.5699
batalha,AL,-4.0223,-42.0787
batalha,AL,-9.6742,-37.133
bom retiro do sul,RS,-29.6071,-51.9456
maximiliano de almeida,RS,-27.6325,-51.802
manduri,SP,-23.0056,-49.3202
santo antonio do palma,RS,-28.4956,-52.0267
vera cruz do oeste,PR,-25.0577,-53.8771
varjota,CE,-4.19387,-40.4741
grao para,SC,-28.1809,-49.2252
muliterno,RS,-28.3253,-51.7697
cansancao,BA,-10.6647,-39.4944
candido de abreu,PR,-24.5649,-51.3372
marco,CE,-3.1285,-40.1582
manaira,PB,-7.70331,-38.1523
condado,PE,-6.89831,-37.606
condado,PE,-7.58787,-35.0999
coracao de jesus,MG,-16.6841,-44.3635
dois riachos,AL,-9.38465,-37.0965
ibicarai,BA,-14.8579,-39.5914
buerarema,BA,-14.9595,-39.3028
urai,PR,-23.2,-50.7939
alagoa,MG,-22.171,-44.6413
jaiba,MG,-15.3432,-43.6688
ituacu,BA,-13.8107,-41.3003
corrego danta,MG,-19.8198,-45.9032
uchoa,SP,-20.9511,-49.1713
careacu,MG,-22.0424,-45.696
pien,PR,-26.0965,-49.4336
grupiara,MG,-18.5003,-47.7318
paulo de faria,SP,-20.0296,-49.4
ipua,SP,-20.4438,-48.0129
pindoba,AL,-9.47382,-36.2918
lontras,SC,-27.1684,-49.535
florida paulista,SP,-21.6127,-51.1724
macuco,RJ,-21.9813,-42.2533
periquito,MG,-19.1573,-42.2333
pareci novo,RS,-29.6365,-51.3974
guaraquecaba,PR,-25.3071,-48.3204
japaratuba,SE,-10.5849,-36.9418
santa rita de caldas,MG,-22.0292,-46.3385
patu,RN,-6.10656,-37.6356
tucano,BA,-10.9584,-38.7894
sao felix do coribe,BA,-13.4019,-44.1837
mato rico,PR,-24.6995,-52.1454
pedrinopolis,MG,-19.2241,-47.4579
caiaponia,GO,-16.9539,-51.8091
carlopolis,PR,-23.4269,-49.7235
herval,RS,-32.024,-53.3944
caico,RN,-6.45441,-37.1067
rodolfo fernandes,RN,-5.78393,-38.0579
sao joao do paraiso,MG,-15.3168,-42.0213
sao joao do paraiso,MG,-6.45634,-47.0594
amambai,MS,-23.1058,-55.2253
simao pereira,MG,-21.964,-43.3088
queixada,MG,,
governador dix-sept rosado,RN,-5.44887,-37.5183
belo campo,BA,-15.0334,-41.2652
dom joaquim,MG,-18.961,-43.2544
nantes,SP,-22.6156,-51.24
butia,RS,-30.1179,-51.9601
pinhalao,PR,-23.7982,-50.0536
ibiara,PB,-7.47957,-38.4059
barao de juparana,RJ,,
chale,MG,-20.0453,-41.6897
cruzeiro da fortaleza,MG,-18.944,-46.6669
silveira carvalho,MG,,
chorozinho,CE,-4.28873,-38.4986
dom feliciano,RS,-30.7004,-52.1026
populina,SP,-19.9453,-50.538
inaja,PE,-8.90206,-37.8351
inaja,PE,-22.7509,-52.1995
wanderley,BA,-12.1144,-43.8958
nova timboteua,PA,-1.20874,-47.3921
taciba,SP,-22.3866,-51.2882
jandaira,BA,-5.35211,-36.1278
jandaira,BA,-11.5616,-37.7853
sao valentim,RS,-27.5583,-52.5237
sao lourenco da serra,SP,-23.8491,-46.9432
chapada gaucha,MG,-15.3014,-45.6116
pirenopolis,GO,-15.8507,-48.9584
itapitanga,BA,-14.4139,-39.5657
itamogi,MG,-21.0758,-47.046
santo antonio do taua,PA,-1.1522,-48.1314
iaras,SP,-22.8682,-49.1634
mandirituba,PR,-25.777,-49.3282
sertao,RS,-27.9798,-52.2588
maravilhas,MG,-19.5076,-44.6779
dom aquino,MT,-15.8099,-54.9223
uruara,PA,-3.71519,-53.7396
manoel ribas,PR,-24.5144,-51.6658
barra do mendes,BA,-11.81,-42.059
sarutaia,SP,-23.2721,-49.4763
carlos chagas,MG,-17.6973,-40.7723
alvorada,TO,-12.4785,-49.1249
alvorada,TO,-29.9914,-51.0809
jari,RS,-29.2922,-54.2237
figueiropolis d'oeste,MT,-15.4439,-58.7391
timbauba,PE,-7.50484,-35.3119
orleans,SC,-28.3487,-49.2986
vila flores,RS,-28.8598,-51.5504
condor,RS,-28.2075,-53.4905
nova aurora,PR,-24.5289,-53.2575
nova aurora,PR,-18.0597,-48.2552
sucupira do norte,MA,-6.47839,-44.1919
joao ramalho,SP,-22.2473,-50.7694
matoes,MA,-5.51359,-43.2018
saboeiro,CE,-6.5346,-39.9017
itaueira,PI,-7.59989,-43.0249
caibate,RS,-28.2905,-54.6454
lamim,MG,-20.79,-43.4706
vargem,SP,-27.4867,-50.9724
vargem,SP,-22.887,-46.4124
trancoso,BA,,
presidente olegario,MG,-18.4096,-46.4165
ceres,GO,-15.3061,-49.6
iguape,SP,-24.699,-47.5537
campanha,MG,-21.836,-45.4004
antonio prado de minas,MG,-21.0192,-42.1109
couto de magalhaes,TO,,
sao joao de iracema,SP,-20.5111,-50.3561
trairi,CE,-3.26932,-39.2681
dores do rio preto,ES,-20.6931,-41.8405
taquaracu de minas,MG,-19.6652,-43.6922
telha,SE,-10.2064,-36.8818
maripa,PR,-24.42,-53.8286
cruz,CE,-2.91813,-40.176
riachinho,MG,-6.44005,-48.1371
riachinho,MG,-16.2258,-45.9888
sao joao do paraiso,MA,-15.3168,-42.0213
sao joao do paraiso,MA,-6.45634,-47.0594
itaitinga,CE,-3.96577,-38.5298
princesa isabel,PB,-7.73175,-37.9886
lidice,RJ,,
bodoquena,MS,-20.537,-56.7127
tapirai,SP,-19.8936,-46.0221
tapirai,SP,-23.9612,-47.5062
manoel viana,RS,-29.5859,-55.4841
cassilandia,MS,-19.1179,-51.7313
pendencias,RN,-5.2564,-36.7095
sao miguel do guapore,RO,-11.6953,-62.7192
benevides,PA,-1.36183,-48.2434
coimbra,MG,-20.8535,-42.8008
coqueiro baixo,RS,-29.1802,-52.0942
pedrinhas paulista,SP,-22.8174,-50.7933
itamira,BA,,
santanesia,RJ,,
ajuricaba,RS,-28.2342,-53.7757
caninde de sao francisco,SE,-9.64882,-37.7923
iracema,CE,2.18305,-61.0415
iracema,CE,-5.8124,-38.2919
apiaca,ES,-21.1523,-41.5693
guiricema,MG,-21.0098,-42.7207
presidente alves,SP,-22.0999,-49.4381
monte azul paulista,SP,-20.9065,-48.6387
pedro osorio,RS,-31.8642,-52.8184
taparuba,MG,-19.7621,-41.608
alagoa grande,PB,-7.03943,-35.6206
arandu,SP,-23.1386,-49.0487
moreira sales,PR,-24.0509,-53.0102
concordia do para,PA,-1.99238,-47.9422
carmo da mata,MG,-20.5575,-44.8735
cocal,PI,-3.47279,-41.5546
boa vista das missoes,RS,-27.6671,-53.3102
tapiratiba,SP,-21.4713,-46.7448
canitar,SP,-23.004,-49.7839
protasio alves,RS,-28.7572,-51.4757
passagem,PB,-6.27268,-35.37
passagem,PB,-7.13467,-37.0433
nossa senhora de caravaggio,SC,,
itaporanga d'ajuda,SE,-10.99,-37.3078
cristinapolis,SE,-11.4668,-37.7585
bacuri,MA,-1.6965,-45.1328
satiro dias,BA,-11.5929,-38.5938
cruzilia,MG,-21.84,-44.8067
catigua,SP,-21.0519,-49.0616
motuca,SP,-21.5103,-48.1538
goncalves dias,MA,-5.1475,-44.3013
rio dos cedros,SC,-26.7398,-49.2718
erval grande,RS,-27.3926,-52.574
imbuia,SC,-27.4908,-49.4218
minas novas,MG,-17.2156,-42.5884
pedra,PE,-8.49641,-36.94
dario meira,BA,-14.4229,-39.9031
resende costa,MG,-20.9171,-44.2407
cananeia,SP,-25.0144,-47.9341
conceicao do almeida,BA,-12.7836,-39.1715
barao do triunfo,RS,-30.3891,-51.7384
ponto dos volantes,MG,-16.7473,-41.5025
ibiraja,BA,,
campo maior,PI,-4.8217,-42.1641
barra do ribeiro,RS,-30.2939,-51.3014
abrantes,BA,,
ibipitanga,BA,-12.8804,-42.4856
sao goncalo do rio das pedras,MG,,
caarapo,MS,-22.6368,-54.8209
florinia,SP,-22.868,-50.6814
boa vista do cadeado,RS,-28.5791,-53.8108
juruaia,MG,-21.2493,-46.5735
iaciara,GO,-14.1011,-46.6335
jacutinga,RS,-27.7291,-52.5372
jacutinga,RS,-22.286,-46.6166
azurita,MG,,
nova america da colina,PR,-23.3308,-50.7168
fagundes,PB,-7.34454,-35.7931
alvares machado,SP,-22.0764,-51.4722
lagoinha do piaui,PI,-5.83074,-42.6223
vertentes,PE,-7.90158,-35.9681
sao jose da vitoria,BA,-15.0787,-39.3437
balneario barra do sul,SC,-26.4597,-48.6123
sao bentinho,PB,-6.88596,-37.7243
bernardino de campos,SP,-23.0164,-49.4679
andrequice,MG,,
doutor mauricio cardoso,RS,-27.5103,-54.3577
uibai,BA,-11.3394,-42.1354
caldeirao grande,BA,-11.0208,-40.2956
nossa senhora do o,PE,,
junco do serido,PB,-6.99269,-36.7166
iepe,SP,-22.6602,-51.0779
cruzeiro do iguacu,PR,-25.6192,-53.1285
catuipe,RS,-28.2554,-54.0132
muqui,ES,-20.9509,-41.346
rio casca,MG,-20.2285,-42.6462
pocao de pedras,MA,-4.74626,-44.9432
serra do ramalho,BA,-13.5659,-43.5929
arcoverde,PE,-8.41519,-37.0577
bandeira do sul,MG,-21.7308,-46.3833
milha,CE,-5.67252,-39.1875
prudentopolis,PR,-25.2111,-50.9754
passagem franca,MA,-6.17745,-43.7755
maribondo,AL,-9.58353,-36.3045
corumbatai do sul,PR,-24.101,-52.1177
purilandia,RJ,,
sao lourenco do piaui,PI,-9.16463,-42.5496
mariopolis,PR,-26.355,-52.5532
bela vista,MS,-22.1073,-56.5263
igreja nova,AL,-10.1235,-36.6597
vitorino,PR,-26.2683,-52.7843
xambioa,TO,-6.4141,-48.532
cotriguacu,MT,-9.85656,-58.4192
santana do jacare,MG,-20.9007,-45.1285
botuvera,SC,-27.2007,-49.0689
carnaubais,RN,-5.34181,-36.8335
bonito de minas,MG,-15.3231,-44.7543
pauliceia,SP,-21.3153,-51.8321
sao jose da boa vista,PR,-23.9122,-49.6577
ubajara,CE,-3.85448,-40.9204
abelardo luz,SC,-26.5716,-52.3229
belem do sao francisco,PE,-8.75046,-38.9623
itapagipe,MG,-19.9062,-49.3781
mairi,BA,-11.7107,-40.1437
ipiranga de goias,GO,-15.1689,-49.6695
areial,PB,-7.04789,-35.9313
morro vermelho,MG,,
senador modestino goncalves,MG,-17.9465,-43.2172
pereiro,CE,-6.03576,-38.4624
inimutaba,MG,-18.7271,-44.3584
solanea,PB,-6.75161,-35.6636
santa rita da floresta,RJ,,
sao bras do suacui,MG,-20.6242,-43.9515
morro do ferro,MG,,
jaragua,GO,-15.7529,-49.3344
muquem do sao francisco,BA,,
colorado,RS,-28.5258,-52.9928
colorado,RS,-22.8374,-51.9743
guadalupe,PI,-6.78285,-43.5594
vereda,BA,-17.2183,-40.0974
sao miguel do araguaia,GO,-13.2731,-50.1634
parapua,SP,-21.7792,-50.7949
nova soure,BA,-11.2329,-38.4871
rio do oeste,SC,-27.1952,-49.7989
santo amaro das brotas,SE,-10.7892,-37.0564
colina,SP,-20.7114,-48.5387
ritapolis,MG,-21.0276,-44.3204
santo antonio do rio abaixo,MG,-19.2374,-43.2604
goiana,PE,-21.536,-43.1957
goiana,PE,-7.5606,-34.9959
belo vale,MG,-20.4077,-44.0275
urandi,BA,-14.7678,-42.6498
itambe,PE,-23.6601,-51.9912
itambe,PE,-7.41403,-35.0963
itambe,PE,-15.2429,-40.63
sao sebastiao do alto,RJ,-21.9578,-42.1328
sao jose do belmonte,PE,-7.85723,-38.7577
santa monica,PR,-23.108,-53.1103
santa fe de minas,MG,-16.6859,-45.4102
elisio medrado,BA,-12.9417,-39.5191
brejolandia,BA,-12.4815,-43.9679
paranacity,PR,-22.9297,-52.1549
alto rio novo,ES,-19.0618,-41.0209
sao benedito,MG,-4.04713,-40.8596
barros cassal,RS,-29.0947,-52.5836
bofete,SP,-23.1055,-48.2582
canto do buriti,PI,-8.1111,-42.9517
pianco,PB,-7.19282,-37.9289
rio das antas,SC,-26.8946,-51.0674
goianesia do para,PA,-3.84338,-49.0974
sape,PB,-7.09359,-35.228
mombuca,SP,-22.9285,-47.559
rianapolis,GO,-15.4456,-49.5114
ipe,RS,-28.8171,-51.2859
vila nelita,ES,,
ferros,MG,-19.2343,-43.0192
barra de santo antonio,AL,-9.4023,-35.5101
potiragua,BA,-15.5943,-39.8638
sao francisco de paula,MG,-29.4404,-50.5828
sao francisco de paula,MG,-20.7036,-44.9838
osvaldo kroeff,RS,,
rio verde,PR,-17.7923,-50.9192
iguatama,MG,-20.1776,-45.7111
estrela do sul,MG,-18.7399,-47.6956
buique,PE,-8.61954,-37.1606
pequizeiro,TO,-8.5932,-48.9327
montauri,RS,-28.6462,-52.0767
fatima,TO,-10.7603,-48.9076
fatima,TO,-10.616,-38.2239
morro de sao paulo,BA,,
novo barreiro,RS,-27.9077,-53.1103
campo azul,MG,-16.5028,-44.8096
restinga seca,RS,-29.8188,-53.3807
lago verde,MA,-3.94661,-44.826
paranapua,SP,-20.1048,-50.5886
santa mercedes,SP,-21.3495,-51.7564
campinapolis,MT,-14.5162,-52.893
dom pedrito,RS,-30.9756,-54.6694
nossa senhora da gloria,SE,-10.2158,-37.4211
guapiacu,SP,-20.7959,-49.2172
joviania,GO,-17.802,-49.6197
holambra ii,SP,,
oliveira dos brejinhos,BA,-12.3132,-42.8969
realeza,PR,-25.7711,-53.526
riacho das almas,PE,-8.13742,-35.8648
nova petropolis,RS,-29.3741,-51.1136
nova alvorada,RS,-28.6822,-52.1631
agua doce,SC,-26.9985,-51.5528
seringueiras,RO,-11.8055,-63.0182
planalto,PR,-14.6654,-40.4718
planalto,PR,-27.3297,-53.0575
planalto,PR,-21.0342,-49.933
planalto,PR,-25.7211,-53.7642
cambara do sul,RS,-29.0474,-50.1465
massape,CE,-3.52364,-40.3423
sao domingos do prata,MG,-19.8678,-42.971
conceicao do coite,BA,-11.56,-39.2808
natercia,MG,-22.1158,-45.5123
renascenca,PR,-26.1588,-52.9703
formigueiro,RS,-30.0035,-53.4959
herculandia,SP,-22.0038,-50.3907
carire,CE,-3.94858,-40.476
inhauma,MG,-19.4898,-44.3934
areia branca dos assis,PR,,
major vieira,SC,-26.3709,-50.3266
sao benedito do sul,PE,-8.8166,-35.9453
bocaina,SP,-6.94124,-41.3168
bocaina,SP,-22.1365,-48.523
passa tempo,MG,-20.6539,-44.4926
gentio do ouro,BA,-11.4342,-42.5077
serafina correa,RS,-28.7126,-51.9352
conceicao da ibitipoca,MG,,
pedreiras,MA,-4.56482,-44.6006
merces,MG,-21.1976,-43.3337
condeuba,BA,-14.9022,-41.9718
antonina do norte,CE,-6.76919,-39.987
morada nova,PA,-5.09736,-38.3702
bugre,MG,-19.4231,-42.2552
baixa grande do ribeiro,PI,-7.84903,-45.219
nonoai,RS,-27.3689,-52.7756
pedro afonso,TO,-8.97034,-48.1729
nova canaa,BA,-14.7912,-40.1458
frei martinho,PB,-6.39759,-36.4526
novo machado,RS,-27.5765,-54.5036
pau dos ferros,RN,-6.10498,-38.2077
presidente tancredo neves,BA,-13.4471,-39.4203
boninal,BA,-12.7069,-41.8286
doutor camargo,PR,-23.5582,-52.2178
bueno brandao,MG,-22.4383,-46.3491
muniz freire,ES,-20.4652,-41.4156
damianopolis,GO,-14.5604,-46.178
pedra branca,CE,-7.42169,-38.0689
pedra branca,CE,-5.45341,-39.7078
tabocas do brejo velho,BA,-12.7026,-44.0075
santana,BA,-12.9792,-44.0506
santana,BA,-0.045434,-51.1729
maiquinique,BA,-15.624,-40.2587
ibateguara,AL,-8.97823,-35.9373
engenheiro beltrao,PR,-23.797,-52.2659
brazopolis,MG,-22.4743,-45.6166
varzea,PB,-6.34641,-35.3732
varzea,PB,-6.76189,-36.9913
governador lindenberg,ES,-19.1864,-40.4473
dona euzebia,MG,,
angelica,MS,-22.1527,-53.7708
carvalhopolis,MG,-21.7735,-45.8421
sao joao do sobrado,ES,,
peritiba,SC,-27.3754,-51.9018
quilombo,SC,-26.7264,-52.724
monte verde,MG,,
pinheiro,MA,-2.52224,-45.0788
sao sebastiao do rio verde,MG,-22.2183,-44.9761
tocantins,MG,-21.1774,-43.0127
brasil novo,PA,-3.29792,-52.534
timbe do sul,SC,-28.8287,-49.842
aramina,SP,-20.0882,-47.7873
itupiranga,PA,-5.13272,-49.3358
ipixuna do para,PA,-2.55992,-47.5059
bras pires,MG,-20.8419,-43.2406
neropolis,GO,-16.4047,-49.2227
varzea alegre,CE,-6.78264,-39.2942
irai,RS,-27.1951,-53.2543
pocoes de paineiras,MG,,
paudalho,PE,-7.90287,-35.1716
aracuai,MG,-16.8523,-42.0637
montalvania,MG,-14.4197,-44.3719
alvares florence,SP,-20.3203,-49.9141
rubineia,SP,-20.1759,-51.007
corumbatai,SP,-22.2213,-47.6215
tacaratu,PE,-9.09798,-38.1504
pantano grande,RS,-30.1902,-52.3729
jatauba,PE,-7.97668,-36.4943
diamantino,MT,-14.4037,-56.4366
leopoldo de bulhoes,GO,-16.619,-48.7428
maracana,SC,-0.778899,-47.452
terra de areia,RS,-29.5782,-50.0644
pacatuba,CE,-3.9784,-38.6183
pacatuba,CE,-10.4538,-36.6531
bonito,PA,-8.47163,-35.7292
bonito,PA,-11.9668,-41.2647
bonito,PA,-1.36745,-47.3066
bonito,PA,-21.1261,-56.4836
sao vitor,MG,,
pejucara,RS,-28.4283,-53.6579
congonhal,MG,-22.1488,-46.043
conceicao do tocantins,TO,-12.2209,-47.2951
sao jose do inhacora,RS,-27.7251,-54.1275
faxinalzinho,RS,-27.4238,-52.6789
ravena,MG,,
afranio,PE,-8.51136,-41.0095
ubaporanga,MG,-19.6351,-42.1059
santo antonio da platina,PR,-23.2959,-50.0815
nova olinda,CE,-7.63171,-48.4252
nova olinda,CE,-7.08415,-39.6713
nova olinda,CE,-7.47232,-38.0382
jupi,PE,-8.70904,-36.4126
uniao,PI,-4.58571,-42.8583
ipira,BA,-12.1561,-39.7359
ipira,BA,-27.4038,-51.7758
orobo,PE,-7.74553,-35.5956
jaguaruna,SC,-28.6146,-49.0296
sao domingos do sul,RS,-28.5312,-51.886
carrancas,MG,-21.4898,-44.6446
boca da mata,AL,-9.64308,-36.2125
morada nova de minas,MG,-18.5998,-45.3584
mambai,GO,-14.4823,-46.1165
sao felix de minas,MG,-18.5959,-41.4889
aquiraz,CE,-3.89929,-38.3896
curralinho,PA,-1.81179,-49.7952
sao jose do barreiro,SP,-22.6414,-44.5774
mendes pimentel,MG,-18.6631,-41.4052
volta grande,MG,-21.7671,-42.5375
paulistania,SP,-22.5768,-49.4008
campinas do sul,RS,-27.7174,-52.6248
lagoa do piaui,PI,-5.41864,-42.6437
sao miguel do tapuio,PI,-5.49729,-41.3165
nova esperanca do sul,RS,-29.4066,-54.8293
descoberto,MG,-21.46,-42.9618
sao luis do paraitinga,SP,,
campo do brito,SE,-10.7392,-37.4954
lagoao,RS,-29.2348,-52.7997
paial,SC,-27.2541,-52.4975
cajuri,MG,-20.7903,-42.7925
diorama,GO,-16.2329,-51.2543
joaima,MG,-16.6522,-41.0229
inaja,PR,-8.90206,-37.8351
inaja,PR,-22.7509,-52.1995
vieiras,MG,-20.867,-42.2401
roque gonzales,RS,-28.1297,-55.0266
mocajuba,PA,-2.5831,-49.5042
bom jardim,PE,-22.1545,-42.4251
bom jardim,PE,-7.79695,-35.5784
bom jardim,PE,-3.54129,-45.606
riachao do jacuipe,BA,-11.8067,-39.3818
governador mangabeira,BA,-12.5994,-39.0412
avelino lopes,PI,-10.1345,-43.9563
ipora,PR,-24.0083,-53.706
ipora,PR,-16.4398,-51.118
ararica,RS,-29.6168,-50.9291
mariapolis,SP,-21.7959,-51.1824
capao do leao,RS,-31.7565,-52.4889
sao sebastiao da serra,SP,,
igaci,AL,-9.53768,-36.6372
alvorada do gurgueia,PI,-8.42418,-43.777
anita garibaldi,SC,-27.6897,-51.1271
rio manso,MG,-20.2666,-44.3069
barro alto,BA,-11.7605,-41.9054
barro alto,BA,-14.9658,-48.9086
fundao,ES,-19.937,-40.4078
inhapi,AL,-9.22594,-37.7509
mussurepe,RJ,,
entre-ijuis,RS,-28.3686,-54.2686
pedralva,MG,-22.2386,-45.4654
gravatal,SC,-28.3208,-49.0427
traipu,AL,-9.96262,-37.0071
nova campina,SP,-24.1224,-48.9022
